checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,16,0.8019073605537415,0.02214997075498104,"{9: 2, 7: 36, 0: 23, 1: 4, 5: 10, 14: 1, 6: 4, 15: 1, 8: 1, 3: 4, 10: 1, 11: 2, 2: 3, 12: 1, 4: 2, 13: 5}",11.20
13000,100,13,0.6333134174346924,0.21015556156635284,"{11: 1, 2: 63, 12: 1, 9: 18, 4: 3, 0: 2, 3: 2, 6: 3, 7: 1, 10: 2, 5: 1, 1: 2, 8: 1}",8.08
23000,100,12,0.6936658024787903,0.004132996778935194,"{2: 41, 3: 2, 7: 21, 5: 15, 11: 3, 9: 1, 1: 4, 4: 2, 10: 1, 8: 5, 6: 3, 0: 2}",7.39
33000,100,8,0.5950862765312195,0.3293958604335785,"{5: 1, 1: 71, 7: 1, 3: 19, 6: 1, 0: 3, 4: 3, 2: 1}",8.63
43000,80,10,0.32009297609329224,4.567405620381493e-10,"{4: 65, 1: 3, 6: 1, 0: 3, 8: 1, 7: 1, 5: 2, 9: 1, 3: 1, 2: 2}",13.61
53000,81,10,0.337695449590683,0.0007634254288859665,"{9: 1, 5: 65, 1: 3, 6: 1, 4: 3, 2: 2, 7: 1, 8: 1, 0: 3, 3: 1}",12.91
63000,9,6,0.8426493406295776,1.4901161193847656e-08,"{5: 1, 3: 1, 1: 3, 0: 2, 4: 1, 2: 1}",12.89
73000,3,2,0.6474863886833191,0.0,"{1: 1, 0: 2}",12.86
83000,71,4,0.13617976009845734,0.0,"{1: 66, 3: 1, 2: 2, 0: 2}",13.14
93000,3,2,0.6692697405815125,4.76837158203125e-07,"{1: 1, 0: 2}",12.87
103000,3,2,0.6711776256561279,0.0,"{1: 1, 0: 2}",12.89
113000,3,2,0.6744181513786316,1.1920928955078125e-07,"{1: 1, 0: 2}",12.95
123000,3,2,0.6758520603179932,2.384185791015625e-07,"{1: 1, 0: 2}",13.02
133000,1,1,nan,nan,{0: 1},12.93
143000,1,1,nan,nan,{0: 1},12.87
