checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,5,3,0.7618764638900757,0.014236211776733398,"{2: 2, 0: 2, 1: 1}",14.76
13000,100,3,0.057843923568725586,0.02191821299493313,"{0: 98, 2: 1, 1: 1}",3.04
23000,14,7,0.8553779721260071,0.5312299132347107,"{1: 3, 3: 4, 0: 2, 2: 2, 6: 1, 4: 1, 5: 1}",12.43
33000,15,8,0.8178965449333191,0.4024772047996521,"{4: 1, 1: 5, 6: 2, 0: 2, 7: 1, 3: 1, 2: 2, 5: 1}",12.96
43000,15,9,0.8677524924278259,0.5826717615127563,"{1: 2, 2: 4, 0: 2, 4: 1, 7: 1, 3: 2, 5: 1, 6: 1, 8: 1}",12.99
53000,11,7,0.8615675568580627,0.39941564202308655,"{2: 2, 0: 2, 3: 1, 1: 2, 4: 1, 6: 1, 5: 2}",13.11
63000,10,4,0.7549067139625549,0.36320650577545166,"{0: 4, 3: 1, 1: 4, 2: 1}",13.14
73000,7,5,0.8183592557907104,0.1322653889656067,"{4: 1, 0: 2, 3: 1, 2: 1, 1: 2}",13.03
83000,10,7,0.8717637062072754,0.5173916220664978,"{0: 2, 5: 1, 2: 2, 6: 1, 1: 2, 3: 1, 4: 1}",12.99
93000,9,7,0.8400172591209412,0.06376590579748154,"{6: 1, 5: 1, 0: 3, 3: 1, 4: 1, 2: 1, 1: 1}",13.04
103000,8,6,0.8938283324241638,0.4300177991390228,"{5: 1, 1: 2, 3: 1, 2: 1, 0: 2, 4: 1}",13.00
113000,4,4,0.8965808749198914,nan,"{3: 1, 2: 1, 1: 1, 0: 1}",13.05
123000,4,4,0.8950362801551819,nan,"{3: 1, 2: 1, 1: 1, 0: 1}",13.08
133000,3,3,0.8872675895690918,nan,"{1: 1, 2: 1, 0: 1}",13.07
143000,3,3,0.8895881175994873,nan,"{1: 1, 2: 1, 0: 1}",13.11
