checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,29,0.9094048142433167,0.159779891371727,"{13: 3, 0: 2, 14: 7, 17: 1, 2: 4, 24: 5, 20: 2, 26: 1, 21: 1, 19: 1, 4: 10, 23: 1, 11: 6, 15: 9, 22: 1, 25: 1, 7: 4, 9: 2, 1: 2, 6: 5, 3: 13, 18: 5, 8: 6, 10: 1, 16: 2, 27: 1, 12: 1, 28: 1, 5: 2}",13.28
13000,100,14,0.7470961809158325,0.026399938389658928,"{3: 45, 4: 11, 0: 3, 1: 15, 9: 1, 7: 1, 10: 5, 13: 1, 2: 12, 6: 1, 5: 2, 8: 1, 11: 1, 12: 1}",12.67
23000,78,7,0.5030264854431152,8.065580842098186e-11,"{4: 53, 1: 13, 0: 2, 6: 1, 2: 7, 5: 1, 3: 1}",12.65
33000,72,5,0.38273316621780396,1.8598594664354096e-08,"{3: 53, 4: 2, 1: 2, 0: 14, 2: 1}",12.61
43000,71,4,0.3750409781932831,0.0004879759217146784,"{2: 53, 0: 2, 3: 2, 1: 14}",12.69
53000,71,4,0.3782164454460144,0.0005273730494081974,"{2: 53, 0: 2, 3: 2, 1: 14}",12.68
63000,71,4,0.3785821199417114,0.0005179776344448328,"{1: 53, 0: 2, 3: 2, 2: 14}",12.56
73000,57,3,0.13148099184036255,0.0005662863841280341,"{2: 53, 0: 2, 1: 2}",12.69
83000,57,3,0.13233396410942078,0.000576048856601119,"{2: 53, 0: 2, 1: 2}",12.53
93000,55,2,0.06585519760847092,0.0005798396305181086,"{1: 53, 0: 2}",12.46
103000,55,3,0.06618202477693558,1.7881393432617188e-07,"{0: 53, 2: 1, 1: 1}",12.54
113000,2,2,0.81427001953125,nan,"{1: 1, 0: 1}",12.43
123000,2,2,0.8058667778968811,nan,"{1: 1, 0: 1}",12.43
133000,2,2,0.8004269003868103,nan,"{1: 1, 0: 1}",12.46
143000,2,2,0.8099038600921631,nan,"{1: 1, 0: 1}",12.55
