checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,26,5,0.7424976229667664,0.44695788621902466,"{1: 3, 2: 14, 0: 4, 4: 3, 3: 2}",14.85
13000,67,20,0.8884968757629395,0.2805669903755188,"{4: 2, 8: 3, 15: 10, 11: 4, 6: 5, 5: 2, 14: 1, 3: 3, 12: 3, 18: 1, 7: 6, 9: 4, 17: 1, 10: 3, 19: 3, 13: 1, 2: 2, 0: 9, 1: 3, 16: 1}",12.62
23000,48,13,0.8622937202453613,0.39355266094207764,"{6: 10, 2: 2, 9: 2, 5: 4, 1: 5, 4: 3, 8: 3, 11: 4, 0: 8, 3: 3, 12: 2, 10: 1, 7: 1}",13.05
33000,78,15,0.8373701572418213,0.23267418146133423,"{12: 1, 10: 1, 6: 13, 0: 3, 5: 2, 13: 11, 2: 10, 4: 3, 1: 17, 7: 4, 14: 1, 8: 2, 3: 6, 11: 2, 9: 2}",13.03
43000,77,18,0.8650718331336975,0.3231144845485687,"{1: 12, 4: 8, 0: 4, 2: 7, 15: 9, 6: 9, 5: 2, 14: 1, 9: 3, 16: 2, 7: 3, 11: 1, 17: 2, 10: 2, 12: 1, 8: 4, 13: 5, 3: 2}",13.07
53000,82,24,0.8520596027374268,0.31434234976768494,"{4: 3, 2: 10, 20: 1, 7: 3, 15: 2, 0: 5, 6: 2, 13: 1, 1: 15, 11: 2, 22: 1, 19: 1, 16: 1, 3: 12, 10: 4, 14: 3, 9: 3, 18: 1, 21: 1, 8: 2, 23: 1, 5: 2, 17: 5, 12: 1}",13.12
63000,60,17,0.8505235910415649,0.29812949895858765,"{0: 3, 1: 2, 12: 1, 6: 5, 7: 3, 3: 3, 4: 5, 10: 3, 11: 1, 9: 13, 2: 6, 16: 3, 8: 3, 15: 1, 5: 4, 13: 3, 14: 1}",13.10
73000,60,20,0.850795328617096,0.21392323076725006,"{13: 2, 1: 3, 18: 1, 4: 3, 6: 5, 9: 6, 5: 2, 2: 2, 11: 1, 3: 3, 12: 11, 0: 4, 8: 3, 16: 1, 19: 1, 15: 1, 10: 1, 7: 3, 14: 5, 17: 2}",13.15
83000,55,19,0.8510589003562927,0.2910197973251343,"{16: 1, 2: 3, 17: 1, 4: 3, 7: 5, 3: 4, 12: 1, 10: 1, 11: 1, 8: 4, 15: 1, 13: 8, 0: 9, 14: 2, 1: 6, 6: 2, 9: 1, 5: 1, 18: 1}",13.12
93000,47,15,0.8316224217414856,0.2629120945930481,"{3: 2, 0: 13, 13: 2, 8: 5, 6: 2, 5: 2, 10: 3, 11: 1, 2: 3, 1: 6, 7: 2, 9: 1, 4: 3, 14: 1, 12: 1}",13.14
103000,44,14,0.8628854751586914,0.3666473627090454,"{13: 2, 3: 3, 0: 8, 12: 2, 2: 5, 8: 2, 10: 2, 5: 4, 1: 2, 7: 4, 6: 2, 4: 6, 9: 1, 11: 1}",13.12
113000,42,12,0.8409854769706726,0.38118982315063477,"{10: 2, 2: 3, 0: 11, 4: 5, 11: 1, 7: 2, 8: 2, 9: 3, 1: 5, 3: 6, 6: 1, 5: 1}",13.13
123000,35,9,0.8238863945007324,0.36527934670448303,"{5: 1, 1: 3, 0: 11, 3: 2, 8: 2, 6: 5, 4: 3, 2: 6, 7: 2}",13.15
133000,40,9,0.819781482219696,0.3394286334514618,"{1: 3, 0: 13, 3: 4, 8: 1, 4: 2, 7: 2, 6: 4, 5: 5, 2: 6}",13.21
143000,39,11,0.8204750418663025,0.23655939102172852,"{0: 3, 7: 2, 2: 4, 9: 1, 5: 2, 10: 9, 1: 3, 8: 4, 3: 4, 6: 1, 4: 6}",13.13
