checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,25,6,0.8212056756019592,0.7088601589202881,"{4: 3, 5: 4, 1: 10, 2: 3, 0: 4, 3: 1}",14.69
13000,39,7,0.8206301331520081,0.6594418883323669,"{1: 12, 4: 12, 0: 2, 2: 6, 6: 4, 3: 1, 5: 2}",12.77
23000,19,7,0.8566797971725464,0.6343834400177002,"{5: 1, 3: 4, 4: 4, 1: 4, 6: 1, 2: 2, 0: 3}",13.19
33000,19,8,0.8497136235237122,0.6122986674308777,"{4: 3, 2: 4, 0: 2, 5: 2, 1: 4, 7: 1, 3: 1, 6: 2}",13.14
43000,13,4,0.824253499507904,0.6880463361740112,"{3: 3, 0: 4, 2: 1, 1: 5}",13.24
53000,17,7,0.8346366882324219,0.6816911101341248,"{0: 6, 4: 3, 2: 2, 3: 2, 5: 1, 6: 1, 1: 2}",13.20
63000,9,4,0.8139988780021667,0.7139964699745178,"{0: 3, 3: 1, 1: 3, 2: 2}",13.16
73000,12,3,0.8057032227516174,0.7376337647438049,"{0: 5, 2: 6, 1: 1}",13.28
83000,9,2,0.7752382159233093,0.7496835589408875,"{0: 8, 1: 1}",13.23
93000,6,3,0.7588030099868774,0.6465709805488586,"{0: 4, 2: 1, 1: 1}",13.29
103000,4,2,0.7193235754966736,0.5984194874763489,"{0: 3, 1: 1}",13.25
113000,3,2,0.7546505928039551,0.5809621214866638,"{0: 2, 1: 1}",13.26
123000,3,2,0.7381427884101868,0.57148277759552,"{0: 2, 1: 1}",13.21
133000,2,2,0.8509869575500488,nan,"{1: 1, 0: 1}",13.27
143000,2,2,0.8376251459121704,nan,"{1: 1, 0: 1}",13.25
