checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,11,0.8233997821807861,0.6290090084075928,"{5: 5, 7: 9, 6: 16, 2: 22, 9: 3, 4: 30, 3: 3, 10: 1, 0: 4, 8: 3, 1: 4}",13.36
13000,34,9,0.8461488485336304,0.6695431470870972,"{2: 3, 7: 3, 3: 5, 6: 2, 0: 6, 1: 6, 8: 2, 4: 5, 5: 2}",12.95
23000,36,10,0.8052592873573303,0.6368037462234497,"{0: 18, 6: 3, 7: 1, 1: 4, 8: 1, 5: 3, 3: 1, 4: 2, 2: 2, 9: 1}",13.33
33000,19,7,0.8246777653694153,0.6262083053588867,"{3: 2, 2: 6, 0: 2, 6: 4, 4: 2, 1: 2, 5: 1}",13.20
43000,16,9,0.8509691953659058,0.44605451822280884,"{6: 1, 1: 2, 0: 3, 7: 1, 2: 5, 8: 1, 5: 1, 3: 1, 4: 1}",14.11
53000,19,7,0.8536078929901123,0.5360578298568726,"{4: 3, 3: 2, 2: 3, 0: 2, 1: 4, 5: 4, 6: 1}",16.90
63000,9,6,0.8414566516876221,0.5388504266738892,"{5: 1, 4: 1, 0: 3, 2: 2, 3: 1, 1: 1}",16.47
73000,10,5,0.8083944320678711,0.5271472334861755,"{4: 1, 2: 1, 3: 1, 0: 5, 1: 2}",16.09
83000,8,4,0.7928338050842285,0.5568452477455139,"{2: 1, 3: 1, 1: 4, 0: 2}",16.32
93000,4,4,0.881354033946991,nan,"{3: 1, 1: 1, 2: 1, 0: 1}",13.65
103000,5,4,0.8796862363815308,0.7940154671669006,"{2: 1, 0: 2, 3: 1, 1: 1}",13.48
113000,7,4,0.8634487986564636,0.677571713924408,"{3: 1, 2: 2, 1: 2, 0: 2}",14.70
123000,4,4,0.9044129252433777,nan,"{2: 1, 3: 1, 1: 1, 0: 1}",15.45
133000,4,4,0.8836534023284912,nan,"{2: 1, 3: 1, 1: 1, 0: 1}",14.34
143000,4,3,0.8822371959686279,0.7410261631011963,"{2: 1, 0: 2, 1: 1}",14.99
