checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,45,9,0.823351263999939,0.6154667139053345,"{5: 4, 6: 4, 0: 8, 8: 1, 3: 10, 4: 2, 2: 10, 7: 2, 1: 4}",14.90
13000,14,4,0.806072473526001,0.6117827296257019,"{0: 7, 1: 2, 2: 4, 3: 1}",12.52
23000,20,3,0.775424063205719,0.6501624584197998,"{1: 9, 0: 8, 2: 3}",13.10
33000,7,3,0.7728154063224792,0.6494927406311035,"{0: 4, 1: 1, 2: 2}",13.04
43000,8,4,0.7982867956161499,0.5466122627258301,"{3: 1, 1: 2, 0: 3, 2: 2}",13.23
53000,7,3,0.7799261212348938,0.5603016018867493,"{1: 3, 0: 3, 2: 1}",13.16
63000,8,3,0.7714644074440002,0.5160152912139893,"{1: 3, 2: 3, 0: 2}",13.28
73000,7,5,0.8106481432914734,0.23620867729187012,"{0: 2, 4: 1, 2: 1, 3: 1, 1: 2}",13.23
83000,4,3,0.7640091776847839,0.35105007886886597,"{0: 2, 1: 1, 2: 1}",13.21
93000,1,1,nan,nan,{0: 1},13.23
103000,1,1,nan,nan,{0: 1},13.36
113000,1,1,nan,nan,{0: 1},13.37
