checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,72,14,0.8577225804328918,0.5715089440345764,"{0: 21, 4: 10, 1: 4, 12: 5, 3: 4, 5: 6, 13: 9, 2: 5, 10: 1, 11: 1, 6: 3, 9: 1, 8: 1, 7: 1}",15.11
13000,81,19,0.8824195861816406,0.596394956111908,"{7: 3, 5: 5, 0: 12, 4: 13, 14: 3, 2: 7, 1: 10, 9: 1, 12: 2, 13: 2, 18: 4, 17: 3, 6: 3, 10: 2, 3: 4, 15: 1, 11: 1, 16: 2, 8: 3}",12.55
23000,90,17,0.8515115976333618,0.6431595087051392,"{14: 13, 8: 3, 4: 9, 0: 27, 3: 5, 6: 3, 13: 2, 16: 1, 7: 5, 5: 3, 12: 1, 1: 3, 10: 3, 9: 5, 2: 2, 15: 1, 11: 4}",13.14
33000,100,15,0.8425388932228088,0.6399304270744324,"{1: 8, 3: 13, 10: 4, 9: 4, 0: 15, 2: 32, 5: 4, 6: 8, 7: 4, 8: 1, 4: 2, 11: 1, 13: 1, 14: 1, 12: 2}",12.35
43000,99,20,0.8532325625419617,0.6203710436820984,"{14: 12, 3: 6, 0: 14, 1: 27, 10: 3, 13: 7, 11: 1, 8: 6, 6: 2, 9: 2, 15: 1, 19: 1, 18: 3, 17: 2, 2: 4, 7: 2, 16: 1, 4: 3, 12: 1, 5: 1}",13.07
53000,94,16,0.8289074897766113,0.6572955250740051,"{12: 10, 4: 5, 3: 37, 0: 14, 15: 5, 6: 3, 5: 4, 10: 2, 2: 4, 11: 1, 13: 1, 1: 2, 8: 1, 9: 1, 14: 1, 7: 3}",13.09
63000,100,15,0.8342378735542297,0.5929095149040222,"{0: 13, 12: 4, 2: 15, 6: 2, 14: 15, 3: 9, 1: 26, 10: 2, 11: 2, 5: 2, 8: 2, 4: 4, 9: 1, 13: 2, 7: 1}",12.24
73000,72,14,0.828217089176178,0.6175238490104675,"{13: 2, 0: 15, 1: 4, 8: 4, 2: 25, 5: 5, 3: 7, 7: 2, 10: 1, 4: 2, 11: 1, 6: 2, 12: 1, 9: 1}",13.12
83000,50,12,0.835236132144928,0.6209975481033325,"{7: 2, 11: 1, 4: 4, 5: 12, 10: 2, 2: 14, 0: 8, 3: 2, 1: 2, 6: 1, 9: 1, 8: 1}",13.12
93000,54,14,0.845856785774231,0.6255822777748108,"{4: 4, 0: 14, 2: 4, 1: 12, 6: 6, 5: 2, 12: 1, 10: 2, 8: 1, 9: 1, 3: 4, 13: 1, 7: 1, 11: 1}",13.15
103000,43,11,0.8507038354873657,0.6616244912147522,"{0: 5, 1: 15, 5: 2, 4: 8, 10: 4, 3: 2, 2: 3, 7: 1, 9: 1, 6: 1, 8: 1}",13.11
113000,33,7,0.8312498331069946,0.6534856557846069,"{2: 6, 0: 12, 5: 3, 6: 7, 3: 2, 4: 1, 1: 2}",13.20
123000,36,8,0.830061674118042,0.6284239292144775,"{5: 4, 0: 13, 2: 3, 3: 7, 4: 2, 1: 2, 6: 4, 7: 1}",13.19
133000,32,7,0.8244413733482361,0.6273086071014404,"{0: 5, 6: 9, 2: 8, 4: 2, 1: 6, 3: 1, 5: 1}",13.19
143000,32,7,0.8161954283714294,0.6359589695930481,"{5: 4, 2: 12, 0: 7, 3: 2, 6: 4, 1: 2, 4: 1}",13.09
