checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,19,9,0.8728234171867371,0.6074233055114746,"{2: 5, 0: 4, 1: 2, 7: 1, 6: 2, 8: 1, 5: 2, 3: 1, 4: 1}",14.88
13000,34,7,0.8206556439399719,0.6574746370315552,"{0: 11, 3: 1, 2: 3, 5: 9, 4: 4, 1: 5, 6: 1}",12.35
23000,16,5,0.7974962592124939,0.6461688280105591,"{4: 1, 1: 6, 0: 6, 3: 2, 2: 1}",12.40
33000,6,4,0.8088071346282959,0.3068901300430298,"{1: 2, 0: 2, 2: 1, 3: 1}",12.29
43000,4,3,0.8310648798942566,0.7711458206176758,"{0: 2, 2: 1, 1: 1}",12.50
53000,4,3,0.8083019852638245,0.6804327964782715,"{0: 2, 2: 1, 1: 1}",12.30
63000,6,5,0.8724337220191956,0.2355549931526184,"{2: 1, 0: 2, 3: 1, 4: 1, 1: 1}",12.43
73000,7,5,0.8574612140655518,0.5393377542495728,"{0: 2, 3: 1, 1: 2, 2: 1, 4: 1}",12.34
83000,4,3,0.8137256503105164,0.5930492281913757,"{0: 2, 2: 1, 1: 1}",12.23
93000,2,2,0.820489227771759,nan,"{1: 1, 0: 1}",12.33
103000,1,1,nan,nan,{0: 1},12.25
