checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,4,4,0.9349477291107178,nan,"{2: 1, 3: 1, 1: 1, 0: 1}",14.79
13000,31,4,0.5063254833221436,0.02185269072651863,"{3: 1, 0: 7, 2: 2, 1: 21}",12.46
23000,15,6,0.7577394247055054,0.07686556130647659,"{5: 1, 3: 1, 2: 6, 0: 3, 1: 3, 4: 1}",12.96
33000,12,5,0.7978562712669373,0.18088184297084808,"{0: 3, 4: 1, 1: 2, 2: 2, 3: 4}",12.92
43000,8,4,0.8487348556518555,0.556167721748352,"{0: 3, 2: 1, 3: 2, 1: 2}",13.06
53000,11,5,0.8858079314231873,0.6524028778076172,"{1: 3, 0: 2, 2: 2, 4: 1, 3: 3}",12.92
63000,14,7,0.8827203512191772,0.5083680748939514,"{1: 3, 0: 2, 4: 1, 5: 1, 6: 1, 3: 5, 2: 1}",12.98
73000,11,6,0.8856536149978638,0.5367442965507507,"{1: 3, 4: 1, 0: 2, 2: 3, 3: 1, 5: 1}",13.00
83000,6,2,0.6634456515312195,0.3238215446472168,"{1: 2, 0: 4}",13.00
93000,6,4,0.8642058968544006,0.3690802752971649,"{1: 2, 2: 1, 3: 1, 0: 2}",12.99
103000,8,4,0.6946835517883301,0.012517367489635944,"{0: 2, 3: 1, 2: 1, 1: 4}",13.05
113000,5,3,0.7328997850418091,0.010529905557632446,"{0: 2, 1: 1, 2: 2}",13.24
123000,2,1,0.017346560955047607,0.017346560955047607,{0: 2},13.09
133000,2,1,0.016156315803527832,0.016156315803527832,{0: 2},13.05
143000,2,1,0.017602205276489258,0.017602205276489258,{0: 2},13.09
