checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.8151215314865112,0.6878034472465515,"{2: 40, 8: 5, 3: 30, 4: 8, 0: 7, 6: 5, 1: 2, 5: 2, 7: 1}",13.72
13000,100,15,0.8286839127540588,0.6591272950172424,"{0: 41, 13: 8, 7: 1, 1: 5, 5: 7, 4: 7, 9: 2, 2: 6, 11: 3, 10: 2, 3: 11, 8: 1, 14: 1, 6: 4, 12: 1}",9.49
23000,100,6,0.777795672416687,0.6932328343391418,"{5: 47, 2: 7, 0: 38, 1: 4, 4: 3, 3: 1}",9.11
33000,100,4,0.7372972965240479,0.7129359841346741,"{0: 89, 1: 7, 2: 1, 3: 3}",13.10
43000,89,3,0.7303680777549744,0.7056342959403992,"{1: 79, 0: 8, 2: 2}",13.45
53000,97,2,0.712391197681427,0.7001866102218628,"{0: 93, 1: 4}",13.48
63000,85,1,0.6801353096961975,0.6801353096961975,{0: 85},13.55
73000,81,1,0.676459014415741,0.676459014415741,{0: 81},13.47
83000,73,2,0.6673109531402588,0.66307532787323,"{1: 1, 0: 72}",13.49
93000,60,1,0.6595975756645203,0.6595975756645203,{0: 60},13.51
103000,48,1,0.6479080319404602,0.6479080319404602,{0: 48},13.50
113000,37,1,0.634363055229187,0.634363055229187,{0: 37},13.54
123000,29,1,0.621425449848175,0.621425449848175,{0: 29},13.55
133000,28,1,0.6341405510902405,0.6341405510902405,{0: 28},13.49
143000,27,1,0.6016362905502319,0.6016362905502319,{0: 27},13.54
