checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,9,0.7974807620048523,0.6707341074943542,"{8: 3, 2: 55, 1: 7, 0: 21, 5: 2, 6: 4, 7: 4, 3: 3, 4: 1}",12.62
13000,100,14,0.8576933145523071,0.6855241060256958,"{8: 2, 4: 11, 12: 8, 6: 6, 1: 4, 10: 4, 2: 32, 9: 4, 7: 1, 0: 14, 11: 6, 5: 3, 13: 2, 3: 3}",7.43
23000,100,11,0.8201894760131836,0.6815707087516785,"{0: 12, 4: 44, 10: 4, 5: 7, 1: 11, 6: 10, 3: 2, 7: 1, 2: 7, 9: 1, 8: 1}",8.31
33000,100,10,0.811244547367096,0.6737797856330872,"{0: 42, 3: 15, 5: 13, 4: 5, 1: 9, 2: 10, 7: 1, 6: 2, 9: 2, 8: 1}",8.58
43000,100,8,0.8148852586746216,0.6803728938102722,"{6: 1, 2: 41, 3: 29, 5: 9, 1: 6, 7: 5, 0: 3, 4: 6}",8.82
53000,100,8,0.8025059700012207,0.6893470287322998,"{3: 52, 1: 13, 4: 3, 5: 7, 7: 9, 6: 6, 0: 7, 2: 3}",8.70
63000,100,8,0.7863841652870178,0.7269553542137146,"{0: 72, 4: 5, 2: 5, 1: 9, 3: 3, 6: 4, 7: 1, 5: 1}",9.73
73000,100,8,0.7962562441825867,0.6997764110565186,"{0: 62, 4: 16, 5: 2, 7: 1, 3: 3, 1: 9, 2: 6, 6: 1}",10.72
83000,100,7,0.774406909942627,0.6432222723960876,"{6: 42, 3: 37, 2: 9, 1: 2, 5: 3, 4: 4, 0: 3}",12.89
93000,77,6,0.7591490149497986,0.681164562702179,"{2: 14, 0: 54, 5: 2, 3: 4, 4: 1, 1: 2}",13.41
103000,74,8,0.7768449783325195,0.6903299689292908,"{6: 5, 2: 53, 4: 2, 3: 2, 1: 6, 7: 2, 5: 1, 0: 3}",14.24
113000,55,5,0.765644907951355,0.7082052230834961,"{0: 43, 1: 3, 4: 1, 2: 6, 3: 2}",15.58
123000,44,5,0.7522265315055847,0.7044682502746582,"{0: 37, 4: 1, 1: 2, 3: 3, 2: 1}",16.72
133000,40,4,0.7452980875968933,0.6904528737068176,"{0: 33, 1: 3, 2: 3, 3: 1}",15.25
143000,32,4,0.7292482852935791,0.6844423413276672,"{0: 28, 1: 2, 3: 1, 2: 1}",16.35
