checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,33,7,0.803557813167572,0.5929998159408569,"{5: 11, 4: 4, 0: 5, 1: 6, 3: 1, 2: 4, 6: 2}",14.92
13000,42,10,0.8358139991760254,0.48392340540885925,"{5: 4, 9: 1, 2: 16, 4: 8, 0: 5, 8: 1, 7: 1, 1: 3, 3: 2, 6: 1}",13.00
23000,12,6,0.7769904732704163,0.33766692876815796,"{1: 6, 0: 2, 5: 1, 2: 1, 3: 1, 4: 1}",13.18
33000,17,8,0.8355096578598022,0.3767842948436737,"{6: 1, 0: 6, 2: 3, 7: 1, 1: 3, 5: 1, 4: 1, 3: 1}",13.19
43000,26,6,0.5808922648429871,0.22952820360660553,"{0: 2, 4: 3, 3: 1, 1: 18, 5: 1, 2: 1}",13.15
53000,24,5,0.7117037773132324,0.46287789940834045,"{1: 4, 2: 15, 0: 3, 3: 1, 4: 1}",13.16
63000,29,4,0.5074515342712402,0.24906398355960846,"{2: 1, 1: 22, 0: 2, 3: 4}",13.20
73000,22,3,0.604367733001709,0.41836613416671753,"{0: 17, 1: 2, 2: 3}",13.26
83000,25,3,0.40993237495422363,0.21184870600700378,"{0: 2, 1: 2, 2: 21}",13.47
93000,10,3,0.4489014148712158,0.20437034964561462,"{2: 1, 0: 8, 1: 1}",13.24
103000,5,3,0.6781026124954224,0.21744810044765472,"{2: 1, 0: 3, 1: 1}",13.24
113000,1,1,nan,nan,{0: 1},14.29
123000,1,1,nan,nan,{0: 1},13.31
