checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,33,6,0.8033795952796936,0.6411314606666565,"{0: 13, 2: 10, 1: 4, 3: 1, 4: 2, 5: 3}",14.72
13000,49,15,0.8564971089363098,0.6036564707756042,"{1: 5, 4: 7, 2: 6, 6: 2, 0: 4, 9: 1, 5: 2, 3: 8, 7: 3, 10: 2, 12: 1, 14: 1, 11: 1, 8: 5, 13: 1}",12.78
23000,39,11,0.8593233823776245,0.632195234298706,"{0: 6, 5: 3, 8: 4, 9: 1, 3: 4, 4: 6, 1: 4, 6: 4, 7: 3, 2: 2, 10: 2}",13.35
33000,26,7,0.835560142993927,0.630146861076355,"{4: 5, 2: 5, 0: 7, 3: 2, 6: 2, 1: 4, 5: 1}",13.15
43000,9,4,0.7656285762786865,0.5127564072608948,"{1: 5, 0: 2, 2: 1, 3: 1}",13.11
53000,9,3,0.8068783283233643,0.672457754611969,"{0: 4, 2: 4, 1: 1}",13.12
63000,9,3,0.8099908828735352,0.713716447353363,"{2: 3, 0: 2, 1: 4}",17.17
73000,2,1,0.7742028832435608,0.7742028832435608,{0: 2},12.90
83000,2,1,0.33329319953918457,0.33329319953918457,{0: 2},13.83
93000,2,1,0.7993883490562439,0.7993883490562439,{0: 2},13.06
103000,2,1,0.349509596824646,0.349509596824646,{0: 2},13.18
113000,1,1,nan,nan,{0: 1},13.17
123000,1,1,nan,nan,{0: 1},13.18
133000,2,1,0.34342753887176514,0.34342753887176514,{0: 2},13.21
