checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,25,5,0.738811731338501,0.339543879032135,"{2: 3, 1: 10, 0: 9, 4: 1, 3: 2}",14.80
13000,75,10,0.5273502469062805,0.1625654548406601,"{1: 51, 0: 7, 7: 1, 5: 1, 8: 3, 2: 6, 3: 2, 9: 1, 4: 1, 6: 2}",12.59
23000,68,12,0.7766755819320679,0.3165139853954315,"{9: 1, 2: 4, 4: 23, 6: 3, 0: 9, 3: 4, 1: 9, 11: 6, 5: 3, 7: 2, 8: 1, 10: 3}",13.44
33000,88,10,0.672547459602356,0.1409141719341278,"{2: 10, 4: 4, 1: 43, 0: 7, 6: 6, 7: 2, 9: 8, 8: 1, 3: 6, 5: 1}",13.19
43000,100,12,0.6842073202133179,0.2498013973236084,"{0: 20, 9: 1, 8: 5, 11: 1, 2: 2, 4: 6, 3: 52, 6: 1, 7: 2, 1: 3, 10: 1, 5: 6}",12.20
53000,96,10,0.6329284906387329,0.08868714421987534,"{4: 4, 0: 12, 5: 6, 3: 5, 2: 5, 6: 51, 1: 9, 7: 1, 8: 1, 9: 2}",13.18
63000,100,7,0.5720171332359314,0.1970880627632141,"{0: 11, 4: 5, 6: 2, 5: 2, 2: 66, 3: 1, 1: 13}",12.35
73000,98,11,0.6408661603927612,0.12338512390851974,"{5: 6, 4: 6, 3: 2, 8: 1, 1: 2, 0: 53, 10: 7, 7: 1, 6: 3, 2: 16, 9: 1}",13.31
83000,95,9,0.5848971605300903,0.2018095701932907,"{0: 62, 1: 7, 4: 8, 2: 2, 8: 1, 6: 1, 5: 10, 7: 1, 3: 3}",13.13
93000,88,7,0.5845775008201599,0.11085884273052216,"{2: 8, 1: 13, 5: 8, 0: 5, 4: 52, 6: 1, 3: 1}",13.17
103000,100,8,0.5835503935813904,0.1969519853591919,"{6: 3, 2: 10, 3: 5, 4: 10, 5: 4, 1: 3, 0: 64, 7: 1}",12.38
113000,86,6,0.5060011148452759,0.16587989032268524,"{0: 11, 1: 7, 3: 4, 2: 2, 5: 2, 4: 60}",13.16
123000,79,6,0.49772191047668457,0.18195247650146484,"{0: 9, 5: 1, 2: 6, 1: 4, 3: 2, 4: 57}",13.20
133000,71,5,0.417065292596817,0.13358686864376068,"{4: 5, 0: 7, 3: 2, 2: 55, 1: 2}",13.17
143000,68,5,0.4241103231906891,0.08921477943658829,"{1: 7, 0: 4, 3: 2, 4: 4, 2: 51}",13.20
