checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,15,5,0.771611213684082,0.5074445009231567,"{0: 7, 1: 5, 4: 1, 3: 1, 2: 1}",14.77
13000,29,10,0.802338719367981,0.34029561281204224,"{4: 5, 3: 4, 8: 1, 2: 10, 9: 1, 6: 1, 1: 2, 7: 1, 0: 3, 5: 1}",12.50
23000,39,15,0.8568872809410095,0.4830242097377777,"{5: 8, 2: 4, 0: 8, 3: 2, 1: 2, 14: 1, 4: 2, 6: 3, 11: 1, 7: 1, 8: 1, 9: 1, 12: 2, 10: 2, 13: 1}",13.05
33000,34,12,0.8693676590919495,0.45163393020629883,"{4: 2, 9: 7, 5: 2, 1: 3, 3: 4, 11: 1, 6: 2, 0: 2, 2: 5, 10: 2, 7: 2, 8: 2}",13.14
43000,33,12,0.8714487552642822,0.42755886912345886,"{5: 5, 4: 3, 11: 6, 6: 1, 9: 1, 0: 4, 3: 2, 2: 3, 8: 1, 7: 1, 1: 4, 10: 2}",13.01
53000,28,11,0.8557464480400085,0.5195304751396179,"{4: 2, 8: 3, 0: 9, 2: 2, 3: 2, 10: 1, 5: 1, 6: 1, 1: 4, 9: 1, 7: 2}",13.01
63000,15,8,0.8676502704620361,0.5167542099952698,"{0: 4, 4: 1, 6: 1, 5: 2, 1: 2, 2: 2, 3: 2, 7: 1}",13.03
73000,17,9,0.8664674162864685,0.49699872732162476,"{8: 3, 1: 2, 7: 1, 0: 2, 2: 3, 5: 1, 4: 2, 3: 2, 6: 1}",13.29
83000,10,6,0.8389543294906616,0.33136942982673645,"{1: 3, 5: 1, 0: 3, 4: 1, 2: 1, 3: 1}",13.11
93000,11,7,0.8392429947853088,0.327754944562912,"{1: 3, 5: 1, 6: 1, 0: 3, 2: 1, 4: 1, 3: 1}",13.15
103000,13,7,0.8545286655426025,0.5132538080215454,"{0: 4, 6: 1, 1: 3, 4: 1, 2: 2, 3: 1, 5: 1}",13.08
113000,9,6,0.823255181312561,0.4787478446960449,"{0: 4, 4: 1, 5: 1, 3: 1, 2: 1, 1: 1}",13.17
123000,8,6,0.8121916651725769,0.17108772695064545,"{0: 3, 4: 1, 5: 1, 3: 1, 2: 1, 1: 1}",13.21
133000,8,6,0.8141271471977234,0.18087251484394073,"{0: 3, 4: 1, 5: 1, 3: 1, 2: 1, 1: 1}",13.08
143000,8,6,0.8116840124130249,0.178606316447258,"{0: 3, 4: 1, 5: 1, 3: 1, 2: 1, 1: 1}",13.12
