checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,20,0.8213604092597961,0.026903359219431877,"{2: 12, 8: 10, 15: 2, 18: 1, 6: 18, 1: 6, 19: 1, 9: 1, 10: 1, 0: 2, 17: 1, 7: 5, 13: 1, 16: 1, 3: 30, 11: 2, 5: 3, 14: 1, 4: 1, 12: 1}",7.17
13000,100,12,0.6817551255226135,0.17029522359371185,"{4: 2, 1: 55, 0: 4, 2: 20, 8: 1, 9: 1, 10: 6, 5: 3, 11: 2, 6: 2, 3: 3, 7: 1}",6.37
23000,100,8,0.6927838921546936,0.2187286615371704,"{4: 42, 0: 42, 2: 2, 1: 4, 6: 4, 3: 2, 5: 3, 7: 1}",8.45
33000,82,9,0.5042798519134521,0.09044409543275833,"{4: 58, 8: 9, 0: 2, 1: 4, 2: 4, 5: 1, 6: 1, 3: 2, 7: 1}",13.69
43000,60,5,0.38815152645111084,0.013253015466034412,"{1: 45, 0: 11, 3: 2, 4: 1, 2: 1}",12.94
53000,11,3,0.333644837141037,2.384185791015625e-07,"{0: 9, 2: 1, 1: 1}",12.94
63000,14,4,0.5439913272857666,5.6467559517159316e-08,"{0: 9, 3: 2, 1: 2, 2: 1}",12.96
73000,10,2,0.18934254348278046,0.0,"{0: 9, 1: 1}",13.05
83000,3,2,0.613914430141449,0.0,"{0: 2, 1: 1}",12.93
93000,1,1,nan,nan,{0: 1},12.95
103000,1,1,nan,nan,{0: 1},12.98
113000,1,1,nan,nan,{0: 1},13.14
