checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,66,16,0.8830051422119141,0.5246591567993164,"{0: 15, 11: 2, 15: 3, 5: 5, 10: 4, 8: 1, 2: 5, 7: 5, 14: 1, 4: 2, 1: 7, 6: 3, 3: 5, 12: 2, 9: 3, 13: 3}",15.05
13000,100,24,0.8823370337486267,0.46649301052093506,"{2: 9, 15: 7, 18: 2, 9: 8, 17: 11, 1: 7, 4: 6, 10: 6, 0: 2, 22: 1, 12: 9, 11: 2, 6: 3, 13: 1, 14: 1, 8: 6, 7: 3, 23: 1, 3: 7, 5: 4, 21: 1, 19: 1, 16: 1, 20: 1}",7.07
23000,100,19,0.8448604941368103,0.5359497666358948,"{18: 4, 0: 9, 11: 2, 14: 1, 2: 9, 4: 13, 12: 7, 16: 1, 8: 3, 3: 4, 6: 2, 13: 5, 15: 2, 1: 15, 5: 5, 17: 2, 7: 14, 9: 1, 10: 1}",8.98
33000,100,21,0.8545060753822327,0.6628048419952393,"{0: 7, 19: 10, 9: 2, 20: 3, 2: 25, 8: 2, 5: 6, 10: 6, 14: 3, 4: 5, 6: 3, 18: 4, 7: 4, 1: 3, 11: 7, 12: 3, 3: 3, 17: 1, 16: 1, 15: 1, 13: 1}",9.99
43000,100,24,0.8647405505180359,0.6132457852363586,"{2: 3, 0: 6, 13: 5, 22: 2, 1: 6, 3: 7, 11: 6, 17: 7, 10: 4, 20: 1, 5: 5, 4: 15, 6: 3, 7: 6, 12: 7, 21: 2, 9: 3, 8: 2, 14: 1, 23: 1, 18: 3, 19: 2, 16: 1, 15: 2}",12.38
53000,100,21,0.8474321365356445,0.6532124280929565,"{16: 4, 10: 6, 4: 3, 5: 2, 2: 5, 3: 9, 7: 24, 12: 2, 8: 2, 1: 15, 9: 3, 19: 2, 17: 1, 14: 4, 20: 7, 15: 2, 6: 4, 0: 2, 13: 1, 11: 1, 18: 1}",10.02
63000,100,21,0.8421955704689026,0.6330211758613586,"{19: 8, 7: 6, 6: 6, 16: 2, 0: 6, 5: 24, 3: 6, 12: 2, 14: 1, 2: 4, 9: 13, 8: 4, 13: 5, 4: 2, 18: 3, 11: 1, 10: 1, 17: 1, 20: 1, 15: 1, 1: 3}",12.42
73000,85,19,0.8523491024971008,0.630746603012085,"{8: 7, 3: 7, 10: 4, 4: 4, 7: 15, 16: 14, 15: 2, 0: 6, 9: 1, 17: 3, 1: 3, 2: 5, 5: 5, 18: 2, 14: 1, 12: 3, 13: 1, 6: 1, 11: 1}",13.31
83000,79,19,0.8298864364624023,0.6354860663414001,"{7: 2, 8: 18, 6: 17, 14: 2, 17: 2, 5: 3, 10: 2, 4: 6, 11: 4, 15: 1, 0: 8, 1: 2, 3: 3, 18: 1, 2: 3, 16: 1, 12: 1, 13: 2, 9: 1}",13.14
93000,61,15,0.8283857703208923,0.6217249631881714,"{3: 12, 0: 16, 2: 5, 1: 3, 8: 2, 4: 7, 5: 4, 7: 2, 6: 3, 11: 1, 12: 1, 14: 1, 9: 2, 10: 1, 13: 1}",13.15
103000,45,13,0.8311338424682617,0.6372132897377014,"{0: 11, 3: 2, 1: 2, 5: 4, 11: 1, 2: 4, 9: 2, 6: 3, 12: 1, 4: 12, 10: 1, 7: 1, 8: 1}",13.09
113000,48,15,0.8430203795433044,0.6363365650177002,"{2: 8, 6: 2, 12: 2, 8: 2, 10: 4, 0: 5, 4: 2, 14: 2, 3: 3, 1: 12, 11: 1, 9: 1, 13: 1, 5: 2, 7: 1}",13.11
123000,42,12,0.8358023166656494,0.6107596755027771,"{5: 5, 11: 1, 0: 5, 7: 3, 1: 5, 4: 4, 3: 3, 10: 11, 8: 1, 6: 1, 2: 2, 9: 1}",13.20
133000,40,13,0.8340498208999634,0.5964840054512024,"{2: 5, 6: 2, 8: 3, 1: 4, 4: 4, 10: 2, 3: 3, 5: 11, 12: 1, 7: 1, 9: 1, 0: 2, 11: 1}",13.08
143000,39,13,0.8373622894287109,0.5680074691772461,"{5: 7, 8: 2, 0: 2, 4: 2, 11: 4, 3: 4, 1: 2, 6: 3, 12: 8, 10: 1, 2: 2, 7: 1, 9: 1}",13.12
