checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,32,6,0.8072238564491272,0.579667866230011,"{1: 4, 5: 5, 0: 15, 2: 5, 3: 2, 4: 1}",14.75
13000,34,10,0.7970569133758545,0.5980291366577148,"{2: 21, 0: 3, 7: 1, 5: 2, 6: 1, 8: 1, 9: 1, 3: 1, 4: 1, 1: 2}",12.80
23000,51,8,0.7889507412910461,0.44580546021461487,"{3: 19, 6: 2, 1: 3, 5: 2, 7: 16, 2: 4, 4: 2, 0: 3}",13.10
33000,29,8,0.7646239995956421,0.31470179557800293,"{1: 10, 2: 3, 0: 8, 5: 1, 7: 1, 4: 1, 3: 4, 6: 1}",13.11
43000,42,7,0.8005120158195496,0.6772653460502625,"{0: 27, 4: 4, 1: 6, 2: 2, 6: 1, 3: 1, 5: 1}",13.09
53000,23,7,0.8030633926391602,0.5373495817184448,"{0: 12, 5: 1, 1: 3, 3: 1, 2: 3, 6: 2, 4: 1}",13.14
63000,16,6,0.7749350070953369,0.5171853303909302,"{0: 9, 2: 2, 5: 1, 3: 1, 1: 2, 4: 1}",13.13
73000,17,6,0.7886313199996948,0.44142842292785645,"{2: 7, 4: 1, 3: 1, 0: 5, 1: 1, 5: 2}",13.16
83000,10,3,0.6599206924438477,0.38777056336402893,"{2: 7, 0: 2, 1: 1}",13.11
93000,6,3,0.8332321047782898,0.5433431267738342,"{2: 3, 0: 2, 1: 1}",13.22
103000,2,1,0.5672279596328735,0.5672279596328735,{0: 2},13.19
113000,5,2,0.46074405312538147,0.16980840265750885,"{0: 4, 1: 1}",13.24
