checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,14,1,0.5950393676757812,0.5950393676757812,{0: 14},14.81
13000,28,3,0.719782829284668,0.6885297298431396,"{0: 26, 2: 1, 1: 1}",12.18
23000,33,3,0.7699003219604492,0.6708151698112488,"{0: 22, 1: 1, 2: 10}",12.30
33000,34,2,0.781822919845581,0.6690312623977661,"{0: 21, 1: 13}",12.28
43000,35,4,0.7884581685066223,0.6312685012817383,"{3: 12, 0: 16, 2: 5, 1: 2}",12.36
53000,35,3,0.7780749201774597,0.6243271827697754,"{1: 11, 0: 17, 2: 7}",12.18
63000,17,2,0.780082643032074,0.6856028437614441,"{1: 13, 0: 4}",12.15
73000,13,2,0.7951983213424683,0.6382378339767456,"{0: 7, 1: 6}",12.30
83000,8,2,0.7526973485946655,0.5887657403945923,"{0: 6, 1: 2}",12.17
93000,1,1,nan,nan,{0: 1},12.19
103000,2,1,0.46426165103912354,0.46426165103912354,{0: 2},12.20
113000,1,1,nan,nan,{0: 1},12.20
123000,1,1,nan,nan,{0: 1},12.31
133000,1,1,nan,nan,{0: 1},12.17
143000,1,1,nan,nan,{0: 1},12.24
