checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.6753413081169128,0.3652239739894867,"{4: 61, 5: 1, 1: 14, 3: 19, 2: 2, 0: 2, 6: 1}",6.24
13000,100,14,0.8472756743431091,0.6463252902030945,"{12: 3, 6: 23, 1: 26, 5: 2, 3: 6, 0: 16, 9: 3, 2: 9, 4: 3, 10: 1, 7: 1, 11: 2, 8: 1, 13: 4}",13.52
23000,77,8,0.8229783773422241,0.6817389130592346,"{0: 11, 2: 33, 4: 8, 6: 3, 7: 8, 1: 7, 3: 6, 5: 1}",14.00
33000,100,12,0.8054627776145935,0.6906164884567261,"{11: 1, 8: 3, 4: 4, 1: 56, 10: 5, 3: 2, 0: 19, 6: 1, 2: 4, 7: 3, 5: 1, 9: 1}",11.26
43000,74,10,0.8083925247192383,0.7090396285057068,"{5: 3, 2: 2, 0: 43, 1: 14, 9: 1, 4: 1, 8: 2, 6: 5, 7: 1, 3: 2}",13.24
53000,100,9,0.8050751686096191,0.6896355152130127,"{2: 31, 0: 7, 5: 47, 4: 2, 7: 1, 1: 2, 6: 4, 8: 1, 3: 5}",13.28
63000,100,9,0.7849887609481812,0.7091102004051208,"{3: 2, 0: 64, 8: 1, 1: 25, 6: 1, 2: 2, 4: 3, 5: 1, 7: 1}",13.14
73000,68,6,0.7965766191482544,0.6855089664459229,"{0: 21, 1: 35, 4: 2, 5: 1, 2: 6, 3: 3}",13.33
83000,68,7,0.7980557680130005,0.6744967699050903,"{1: 22, 0: 30, 6: 1, 4: 10, 3: 1, 2: 3, 5: 1}",13.36
93000,48,5,0.801723837852478,0.6465950608253479,"{4: 18, 1: 8, 0: 16, 2: 3, 3: 3}",13.39
103000,44,6,0.7921755909919739,0.619696319103241,"{1: 15, 0: 14, 2: 10, 5: 2, 4: 1, 3: 2}",13.63
113000,35,5,0.7978464365005493,0.6188858151435852,"{0: 12, 2: 13, 1: 2, 4: 4, 3: 4}",13.34
123000,28,4,0.8093040585517883,0.5838537812232971,"{0: 7, 3: 10, 1: 6, 2: 5}",13.37
133000,27,4,0.7854970097541809,0.6162049770355225,"{0: 11, 1: 3, 2: 10, 3: 3}",13.42
143000,25,4,0.78826904296875,0.6305124759674072,"{0: 10, 2: 10, 3: 1, 1: 4}",13.46
