checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,3,2,0.7759410738945007,0.6916854381561279,"{1: 1, 0: 2}",14.91
13000,11,4,0.7975373268127441,0.7163248658180237,"{0: 7, 1: 2, 3: 1, 2: 1}",12.54
23000,4,3,0.8703657984733582,0.7741028070449829,"{0: 2, 2: 1, 1: 1}",12.35
33000,3,3,0.8605701327323914,nan,"{2: 1, 1: 1, 0: 1}",12.36
43000,3,3,0.8729825615882874,nan,"{2: 1, 1: 1, 0: 1}",12.77
53000,8,2,0.7528764605522156,0.6684829592704773,"{1: 6, 0: 2}",12.65
63000,6,2,0.792965829372406,0.7544336915016174,"{0: 2, 1: 4}",12.60
73000,4,2,0.7068912386894226,0.5705217719078064,"{0: 3, 1: 1}",12.39
83000,3,1,0.7412514090538025,0.7412514090538025,{0: 3},12.32
93000,2,1,0.7652225494384766,0.7652225494384766,{0: 2},12.45
103000,2,1,0.7719519138336182,0.7719519138336182,{0: 2},12.35
113000,2,1,0.7426278591156006,0.7426278591156006,{0: 2},12.55
123000,2,1,0.7451640367507935,0.7451640367507935,{0: 2},12.37
133000,2,1,0.7520415186882019,0.7520415186882019,{0: 2},12.39
143000,2,1,0.7403643131256104,0.7403643131256104,{0: 2},12.38
