checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,30,0.8914322853088379,0.05245271325111389,"{0: 3, 9: 17, 2: 12, 14: 3, 15: 1, 3: 5, 7: 3, 11: 2, 22: 3, 21: 1, 13: 3, 5: 14, 19: 5, 8: 3, 20: 2, 26: 1, 27: 2, 6: 2, 24: 1, 23: 1, 1: 3, 17: 1, 29: 1, 28: 1, 10: 2, 12: 2, 4: 2, 25: 1, 16: 2, 18: 1}",15.38
13000,64,18,0.8266642689704895,0.13331164419651031,"{8: 7, 0: 23, 14: 1, 1: 5, 17: 1, 4: 3, 6: 5, 15: 1, 7: 5, 12: 1, 5: 2, 2: 3, 9: 1, 11: 1, 16: 1, 3: 2, 10: 1, 13: 1}",13.67
23000,31,8,0.533515989780426,0.013402766548097134,"{6: 20, 4: 1, 5: 1, 7: 1, 0: 3, 3: 1, 2: 3, 1: 1}",13.48
33000,15,6,0.8246248960494995,0.5218102931976318,"{0: 8, 3: 1, 5: 1, 2: 1, 1: 3, 4: 1}",13.71
43000,8,3,0.742804229259491,0.6110714077949524,"{0: 6, 1: 1, 2: 1}",13.57
53000,15,4,0.7409271001815796,0.5880417823791504,"{0: 11, 3: 1, 1: 1, 2: 2}",13.68
63000,13,3,0.7185648679733276,0.579441249370575,"{0: 10, 1: 1, 2: 2}",14.24
73000,7,2,0.5855705738067627,0.4453730881214142,"{0: 6, 1: 1}",14.09
83000,8,4,0.6983944773674011,0.29740557074546814,"{0: 5, 3: 1, 1: 1, 2: 1}",13.81
93000,7,3,0.6290442943572998,0.3000531494617462,"{0: 5, 2: 1, 1: 1}",14.26
103000,7,3,0.6299733519554138,0.2970897853374481,"{0: 5, 1: 1, 2: 1}",14.05
113000,1,1,nan,nan,{0: 1},13.93
123000,5,2,0.3707682490348816,0.0,"{0: 4, 1: 1}",14.37
133000,1,1,nan,nan,{0: 1},13.96
143000,1,1,nan,nan,{0: 1},13.89
