checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,10,4,0.7867681980133057,0.6938772201538086,"{0: 6, 2: 2, 3: 1, 1: 1}",14.99
13000,32,4,0.7680713534355164,0.6806197762489319,"{0: 22, 2: 4, 1: 2, 3: 4}",12.27
23000,37,5,0.761808454990387,0.6430069208145142,"{1: 17, 0: 15, 2: 2, 4: 2, 3: 1}",12.24
33000,19,3,0.7726575136184692,0.6472181081771851,"{0: 9, 1: 7, 2: 3}",12.69
43000,15,4,0.7371304035186768,0.5169376730918884,"{0: 4, 1: 8, 2: 2, 3: 1}",12.62
53000,11,3,0.7479706406593323,0.6457158923149109,"{2: 2, 0: 8, 1: 1}",12.60
63000,9,3,0.7518150210380554,0.62494957447052,"{0: 5, 1: 3, 2: 1}",12.64
73000,5,2,0.7479839324951172,0.5665085315704346,"{0: 3, 1: 2}",12.75
83000,5,3,0.8128999471664429,0.7420160174369812,"{0: 3, 2: 1, 1: 1}",12.67
93000,2,2,0.9024377465248108,nan,"{1: 1, 0: 1}",12.66
103000,3,2,0.7910600304603577,0.7240957021713257,"{0: 2, 1: 1}",12.66
113000,1,1,nan,nan,{0: 1},12.76
123000,1,1,nan,nan,{0: 1},12.67
133000,1,1,nan,nan,{0: 1},12.73
143000,1,1,nan,nan,{0: 1},12.65
