checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,59,9,0.8060566186904907,0.6669840812683105,"{8: 5, 0: 34, 2: 5, 1: 3, 4: 1, 3: 7, 5: 2, 7: 1, 6: 1}",14.96
13000,55,9,0.8012573719024658,0.6295269727706909,"{6: 11, 3: 9, 0: 23, 5: 1, 1: 5, 7: 1, 2: 2, 8: 1, 4: 2}",12.23
23000,22,6,0.826289176940918,0.6621502041816711,"{3: 1, 2: 5, 4: 1, 0: 2, 1: 4, 5: 9}",12.20
33000,26,6,0.6647622585296631,0.4008716344833374,"{4: 17, 1: 2, 0: 2, 3: 3, 5: 1, 2: 1}",12.16
43000,16,3,0.6081163883209229,0.38088467717170715,"{1: 12, 0: 2, 2: 2}",12.13
53000,11,2,0.6264774799346924,0.5613609552383423,"{0: 10, 1: 1}",12.15
63000,5,2,0.8337944149971008,0.780632734298706,"{0: 3, 1: 2}",12.26
73000,1,1,nan,nan,{0: 1},12.35
83000,2,2,0.8143864870071411,nan,"{1: 1, 0: 1}",12.21
93000,3,2,0.8438341021537781,0.7553715705871582,"{0: 2, 1: 1}",12.06
103000,1,1,nan,nan,{0: 1},12.19
113000,1,1,nan,nan,{0: 1},12.08
123000,1,1,nan,nan,{0: 1},12.07
133000,1,1,nan,nan,{0: 1},12.30
