checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,45,5,0.811793863773346,0.688579261302948,"{0: 17, 1: 9, 4: 2, 3: 15, 2: 2}",14.80
13000,50,3,0.6288571953773499,0.5382924675941467,"{1: 3, 0: 40, 2: 7}",13.03
23000,42,1,0.5455561876296997,0.5455561876296997,{0: 42},13.22
33000,29,1,0.7037115693092346,0.7037115693092346,{0: 29},13.13
43000,24,1,0.747217059135437,0.747217059135437,{0: 24},13.20
53000,61,3,0.7136074304580688,0.6188293695449829,"{1: 43, 0: 10, 2: 8}",13.39
63000,45,3,0.7680364847183228,0.6811267733573914,"{2: 15, 0: 27, 1: 3}",13.22
73000,58,4,0.7202027440071106,0.6472773551940918,"{0: 44, 1: 5, 3: 8, 2: 1}",13.39
83000,49,5,0.7571350932121277,0.6707854270935059,"{1: 11, 0: 33, 2: 2, 4: 2, 3: 1}",13.39
93000,39,3,0.7624918818473816,0.7019469738006592,"{2: 10, 1: 27, 0: 2}",13.33
103000,33,3,0.7676003575325012,0.7027934789657593,"{0: 12, 2: 20, 1: 1}",13.29
113000,26,3,0.7303150296211243,0.6579002737998962,"{2: 6, 0: 19, 1: 1}",13.35
123000,21,2,0.7409756779670715,0.6743409037590027,"{0: 7, 1: 14}",13.27
133000,15,1,0.7057465314865112,0.7057465314865112,{0: 15},13.33
143000,9,2,0.7734602093696594,0.690973162651062,"{0: 5, 1: 4}",13.36
