checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,99,32,0.8832036256790161,0.02387053146958351,"{8: 2, 13: 14, 25: 1, 1: 3, 9: 2, 3: 3, 14: 3, 4: 4, 24: 6, 0: 2, 19: 1, 22: 2, 17: 6, 5: 2, 12: 2, 2: 8, 28: 1, 29: 1, 31: 1, 6: 2, 26: 1, 21: 1, 15: 1, 23: 1, 10: 21, 16: 1, 11: 2, 27: 1, 20: 1, 18: 1, 7: 1, 30: 1}",15.90
13000,100,21,0.8370416164398193,0.05699292942881584,"{9: 5, 15: 1, 8: 7, 3: 6, 19: 1, 20: 1, 5: 7, 12: 2, 2: 2, 11: 4, 7: 2, 16: 5, 4: 8, 0: 4, 10: 1, 1: 3, 14: 1, 13: 1, 6: 33, 18: 1, 17: 5}",6.70
23000,100,20,0.838158905506134,0.22240185737609863,"{13: 1, 10: 1, 7: 35, 8: 13, 6: 6, 1: 4, 16: 1, 17: 1, 3: 3, 12: 1, 4: 4, 0: 3, 5: 15, 2: 2, 15: 1, 19: 1, 9: 1, 11: 5, 18: 1, 14: 1}",9.72
33000,100,16,0.7774142026901245,0.22125771641731262,"{15: 1, 3: 44, 10: 1, 0: 5, 4: 4, 8: 14, 6: 17, 9: 1, 2: 4, 1: 2, 11: 1, 13: 1, 12: 1, 5: 1, 14: 1, 7: 2}",10.45
43000,100,16,0.7585804462432861,0.25945472717285156,"{2: 48, 10: 1, 14: 4, 8: 1, 6: 11, 5: 17, 11: 6, 0: 2, 9: 1, 15: 1, 7: 1, 1: 2, 12: 1, 4: 1, 3: 2, 13: 1}",10.44
53000,100,15,0.7145118117332458,0.23631006479263306,"{4: 55, 11: 1, 0: 5, 6: 14, 2: 9, 14: 1, 12: 1, 13: 1, 1: 2, 9: 1, 7: 1, 10: 1, 8: 1, 5: 6, 3: 1}",11.58
63000,73,11,0.6998171806335449,0.08038397133350372,"{1: 35, 10: 1, 4: 19, 6: 1, 9: 1, 2: 3, 0: 2, 7: 1, 3: 8, 5: 1, 8: 1}",12.71
73000,61,10,0.6098867654800415,0.030464017763733864,"{2: 33, 5: 1, 1: 2, 0: 19, 9: 1, 8: 1, 6: 1, 4: 1, 7: 1, 3: 1}",12.63
83000,36,8,0.6781934499740601,0.10134394466876984,"{4: 1, 1: 2, 0: 19, 2: 3, 7: 1, 6: 8, 3: 1, 5: 1}",12.32
93000,26,8,0.6312007904052734,1.1433254343273802e-07,"{4: 1, 1: 2, 0: 15, 2: 2, 5: 3, 7: 1, 3: 1, 6: 1}",12.47
103000,9,6,0.7890212535858154,2.9802322387695312e-08,"{0: 2, 2: 3, 5: 1, 3: 1, 4: 1, 1: 1}",12.61
113000,7,3,0.6747463941574097,0.33650946617126465,"{1: 2, 0: 4, 2: 1}",12.79
123000,7,3,0.6775496602058411,0.3414674401283264,"{1: 2, 0: 4, 2: 1}",12.79
133000,5,2,0.5734072923660278,0.3986896276473999,"{0: 4, 1: 1}",12.90
143000,6,3,0.6504610180854797,0.3928665220737457,"{0: 4, 2: 1, 1: 1}",12.95
