checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,83,11,0.8055267930030823,0.6401118040084839,"{10: 3, 5: 7, 2: 35, 8: 6, 0: 4, 3: 7, 6: 10, 9: 4, 1: 2, 4: 4, 7: 1}",14.98
13000,65,5,0.796305239200592,0.7100626826286316,"{0: 17, 1: 13, 3: 1, 2: 33, 4: 1}",13.17
23000,68,4,0.7838968634605408,0.6534096002578735,"{2: 36, 1: 19, 3: 3, 0: 10}",13.59
33000,42,8,0.8025364279747009,0.5341962575912476,"{4: 18, 2: 8, 6: 2, 5: 1, 3: 5, 1: 3, 7: 2, 0: 3}",13.40
43000,60,7,0.7960145473480225,0.41962024569511414,"{2: 18, 3: 4, 1: 12, 0: 2, 5: 16, 6: 6, 4: 2}",13.62
53000,60,6,0.7973842620849609,0.4556354880332947,"{1: 13, 2: 2, 3: 19, 4: 4, 0: 5, 5: 17}",13.48
63000,34,4,0.7309271693229675,0.48207151889801025,"{0: 18, 2: 13, 1: 2, 3: 1}",13.59
73000,36,6,0.726165771484375,0.3894299864768982,"{0: 12, 5: 18, 1: 2, 2: 2, 4: 1, 3: 1}",13.47
83000,22,5,0.7739984393119812,0.5626250505447388,"{2: 14, 1: 3, 0: 3, 3: 1, 4: 1}",13.59
93000,19,3,0.7053806185722351,0.4128049314022064,"{0: 10, 1: 8, 2: 1}",13.45
103000,18,3,0.6842667460441589,0.5137737989425659,"{0: 14, 1: 3, 2: 1}",13.52
113000,11,3,0.6080839037895203,0.22142624855041504,"{1: 7, 0: 3, 2: 1}",13.53
123000,13,2,0.6238723993301392,0.3467751741409302,"{0: 9, 1: 4}",13.45
133000,8,2,0.38591399788856506,0.2014404535293579,"{0: 7, 1: 1}",13.59
143000,6,1,0.20160338282585144,0.20160338282585144,{0: 6},13.64
