checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,59,7,0.8275967836380005,0.6593917608261108,"{5: 16, 2: 22, 0: 9, 4: 6, 3: 2, 6: 1, 1: 3}",15.43
13000,39,7,0.7845818400382996,0.6570402383804321,"{0: 16, 6: 15, 2: 2, 1: 3, 4: 1, 5: 1, 3: 1}",12.40
23000,40,3,0.7283390760421753,0.6917532682418823,"{0: 34, 1: 2, 2: 4}",12.05
33000,12,7,0.8525034189224243,0.6335188746452332,"{3: 1, 0: 3, 2: 3, 5: 1, 1: 2, 4: 1, 6: 1}",11.96
43000,12,4,0.8071838021278381,0.6174488663673401,"{0: 5, 3: 4, 1: 2, 2: 1}",12.10
53000,20,5,0.7953678965568542,0.4764639139175415,"{1: 7, 0: 5, 2: 2, 4: 5, 3: 1}",12.96
63000,5,3,0.7886227369308472,0.6328019499778748,"{2: 1, 0: 3, 1: 1}",13.09
73000,4,3,0.8521654605865479,0.6898127794265747,"{0: 2, 1: 1, 2: 1}",13.03
83000,5,2,0.8416968584060669,0.7280662059783936,"{0: 3, 1: 2}",13.54
93000,2,2,0.8578228950500488,nan,"{1: 1, 0: 1}",13.56
103000,2,1,0.676173985004425,0.676173985004425,{0: 2},14.14
113000,1,1,nan,nan,{0: 1},12.54
