checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,21,4,0.6641477942466736,0.498381644487381,"{0: 16, 1: 2, 3: 2, 2: 1}",14.88
13000,22,9,0.8058347702026367,0.4777744710445404,"{2: 9, 3: 2, 1: 2, 7: 1, 8: 1, 5: 1, 0: 3, 6: 2, 4: 1}",12.82
23000,9,4,0.8060834407806396,0.6423944234848022,"{1: 2, 0: 5, 3: 1, 2: 1}",13.38
33000,3,1,0.7068653702735901,0.7068653702735901,{0: 3},13.26
43000,8,3,0.7408866286277771,0.6627756953239441,"{0: 6, 2: 1, 1: 1}",13.34
53000,7,2,0.573503315448761,0.4652118682861328,"{0: 6, 1: 1}",13.33
63000,6,2,0.6099756360054016,0.501884937286377,"{0: 5, 1: 1}",13.77
73000,8,1,0.6230252981185913,0.6230252981185913,{0: 8},13.37
83000,5,1,0.3052949905395508,0.3052949905395508,{0: 5},13.76
93000,5,1,0.494873046875,0.494873046875,{0: 5},13.57
103000,4,1,0.49589788913726807,0.49589788913726807,{0: 4},13.59
113000,4,1,0.48571619391441345,0.48571619391441345,{0: 4},13.53
123000,4,1,0.4806640148162842,0.4806640148162842,{0: 4},13.61
133000,2,1,0.5129843950271606,0.5129843950271606,{0: 2},13.61
143000,6,1,0.23625384271144867,0.23625384271144867,{0: 6},13.54
