checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,100,7,0.7912216186523438,0.6354807019233704,"{4: 2, 1: 43, 0: 29, 6: 22, 5: 1, 2: 2, 3: 1}",7.05
13000,100,10,0.8159432411193848,0.6308379769325256,"{4: 5, 7: 3, 3: 37, 0: 17, 1: 4, 5: 9, 2: 16, 9: 6, 6: 2, 8: 1}",12.83
23000,100,9,0.8262609243392944,0.6490797996520996,"{5: 6, 6: 5, 3: 14, 1: 40, 0: 12, 2: 19, 8: 1, 4: 2, 7: 1}",10.04
33000,100,7,0.826229453086853,0.6013063788414001,"{1: 18, 6: 10, 3: 7, 4: 39, 0: 22, 5: 2, 2: 2}",8.88
43000,100,6,0.8198712468147278,0.6475358009338379,"{4: 17, 0: 32, 2: 5, 1: 38, 3: 5, 5: 3}",10.02
53000,100,7,0.8194916844367981,0.6561359167098999,"{3: 17, 5: 1, 0: 23, 1: 47, 4: 5, 6: 1, 2: 6}",12.55
63000,100,8,0.8156602382659912,0.6221001148223877,"{2: 21, 5: 37, 0: 31, 7: 1, 4: 4, 1: 4, 6: 1, 3: 1}",10.64
73000,85,4,0.7987223863601685,0.6065138578414917,"{2: 17, 1: 9, 0: 38, 3: 21}",14.34
83000,74,3,0.7763552665710449,0.6067169904708862,"{0: 19, 1: 41, 2: 14}",16.87
93000,56,6,0.7751707434654236,0.6135470271110535,"{0: 16, 3: 7, 4: 2, 1: 29, 5: 1, 2: 1}",16.55
103000,58,4,0.7713486552238464,0.620071530342102,"{0: 12, 3: 30, 1: 15, 2: 1}",15.45
113000,50,3,0.7706518769264221,0.6661015152931213,"{2: 14, 0: 34, 1: 2}",14.76
123000,40,3,0.7508842349052429,0.599952757358551,"{0: 14, 1: 6, 2: 20}",15.64
133000,41,4,0.7475184202194214,0.6429467797279358,"{1: 9, 0: 30, 3: 1, 2: 1}",15.57
143000,35,4,0.7426682114601135,0.6255688071250916,"{0: 8, 1: 25, 3: 1, 2: 1}",16.09
