checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,8,4,0.817042887210846,0.47131451964378357,"{1: 2, 0: 3, 3: 2, 2: 1}",14.78
13000,22,10,0.8826130628585815,0.4529649615287781,"{4: 5, 3: 2, 5: 2, 0: 2, 2: 3, 9: 3, 7: 1, 1: 2, 8: 1, 6: 1}",12.52
23000,9,5,0.8344349265098572,0.6052703857421875,"{4: 1, 0: 3, 3: 2, 2: 1, 1: 2}",12.98
33000,13,6,0.806900680065155,0.6091604232788086,"{2: 6, 5: 1, 0: 2, 3: 1, 4: 1, 1: 2}",12.98
43000,16,6,0.8369958400726318,0.665298342704773,"{2: 6, 1: 2, 0: 3, 3: 1, 5: 2, 4: 2}",13.06
53000,10,5,0.8284584879875183,0.5322571992874146,"{3: 1, 0: 5, 2: 1, 1: 2, 4: 1}",13.10
63000,12,5,0.8246543407440186,0.5678610801696777,"{2: 3, 3: 1, 1: 5, 4: 1, 0: 2}",13.05
73000,15,6,0.8389734029769897,0.5159122943878174,"{3: 3, 0: 2, 4: 6, 5: 1, 1: 2, 2: 1}",13.05
83000,12,6,0.8415652513504028,0.45646360516548157,"{2: 2, 4: 1, 0: 2, 5: 2, 3: 3, 1: 2}",13.02
93000,5,4,0.8729913830757141,0.7918339967727661,"{2: 1, 3: 1, 1: 1, 0: 2}",13.10
103000,7,4,0.8482043147087097,0.6590204834938049,"{3: 1, 1: 2, 2: 2, 0: 2}",13.08
113000,4,3,0.8622358441352844,0.7834923267364502,"{1: 1, 2: 1, 0: 2}",13.18
123000,4,3,0.8400623798370361,0.772082507610321,"{0: 2, 2: 1, 1: 1}",13.22
133000,3,3,0.8838921189308167,nan,"{1: 1, 2: 1, 0: 1}",13.13
143000,5,3,0.8415010571479797,0.7740139961242676,"{2: 2, 1: 1, 0: 2}",13.21
