checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,16,5,0.805645763874054,0.5710688829421997,"{2: 2, 4: 2, 1: 5, 3: 1, 0: 6}",14.79
13000,48,6,0.7251396775245667,0.4872749149799347,"{2: 23, 5: 3, 4: 1, 1: 2, 0: 18, 3: 1}",12.30
23000,41,6,0.7672903537750244,0.5098087191581726,"{2: 15, 3: 2, 1: 4, 4: 15, 5: 3, 0: 2}",12.50
33000,24,5,0.7858135104179382,0.5915045738220215,"{2: 11, 0: 5, 4: 1, 3: 2, 1: 5}",12.70
43000,14,3,0.7940222024917603,0.6890487670898438,"{0: 7, 2: 2, 1: 5}",12.67
53000,13,3,0.7816978096961975,0.6334899663925171,"{1: 5, 0: 5, 2: 3}",12.79
63000,16,2,0.6512799859046936,0.49548012018203735,"{1: 12, 0: 4}",12.86
73000,13,2,0.6889579892158508,0.478311687707901,"{1: 9, 0: 4}",12.79
83000,8,2,0.7939305305480957,0.609042227268219,"{1: 3, 0: 5}",12.89
93000,3,2,0.8177453875541687,0.7673522233963013,"{1: 1, 0: 2}",12.95
103000,1,1,nan,nan,{0: 1},12.85
