checkpoint_step,n_examples,num_clusters,mean_dist,mean_intra,cluster_sizes,elapsed_sec
3000,23,6,0.8380112648010254,0.6701943874359131,"{0: 8, 4: 9, 5: 1, 1: 2, 3: 2, 2: 1}",14.88
13000,17,4,0.802062451839447,0.6581192016601562,"{0: 9, 2: 3, 3: 1, 1: 4}",12.09
23000,12,5,0.7958254814147949,0.5932681560516357,"{0: 3, 4: 1, 3: 1, 2: 1, 1: 6}",12.14
33000,11,3,0.6947790384292603,0.43455252051353455,"{2: 3, 1: 1, 0: 7}",12.12
43000,10,1,0.3688611686229706,0.3688611686229706,{0: 10},12.04
53000,11,2,0.6159762144088745,0.31332001090049744,"{1: 4, 0: 7}",12.07
63000,10,2,0.6265141367912292,0.3071131408214569,"{1: 4, 0: 6}",12.04
73000,9,2,0.6052471995353699,0.30643144249916077,"{1: 3, 0: 6}",12.06
83000,6,2,0.6619747281074524,0.26676782965660095,"{0: 3, 1: 3}",12.11
93000,6,2,0.6478585600852966,0.2648155987262726,"{0: 3, 1: 3}",12.09
103000,8,2,0.6078734397888184,0.2605670392513275,"{0: 5, 1: 3}",12.04
113000,6,2,0.4722195565700531,0.27164226770401,"{0: 5, 1: 1}",12.22
123000,4,2,0.5814908146858215,0.2868654429912567,"{0: 3, 1: 1}",12.02
133000,3,2,0.6316437125205994,0.1837591528892517,"{0: 2, 1: 1}",12.04
143000,5,2,0.5048211216926575,0.2767593562602997,"{0: 4, 1: 1}",12.10
